response_time,availability,throughput,successability,reliability,compliance,best_practices,latency,documentation,service_name,wsdl_address
0.07495149081202664,0.4731182795698925,0.886046511627907,0.45652173913043476,0.2857142857142857,0.3283582089552239,0.3333333333333333,0.029277070602159363,0.08333333333333333,Settings,http://www.obcom.cl/WebServices/Settings.asmx?wsdl
0.04482430688901138,0.03225806451612903,0.9744186046511628,0.010869565217391304,0.5535714285714286,0.0,0.4444444444444444,0.0016787034129610394,0.6770833333333334,freakService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/freak.wsdl
0.07490908944064514,0.1827956989247312,0.6488372093023256,0.17391304347826086,0.10714285714285714,0.16417910447761194,0.08888888888888889,0.0006642351634018501,0.9479166666666666,VersionService,http://passport.sme.gov.cn/services/Version?wsdl
0.027459935751826793,0.5806451612903226,0.9139534883720931,0.5760869565217391,0.19642857142857142,0.16417910447761194,0.13333333333333333,0.001106253472138354,0.041666666666666664,Personne,http://synergiciel.cecam.net/Cecam.SynergicielV2.Ws/Personne.asmx?WSDL
0.05723781313917544,0.15053763440860216,0.9744186046511628,0.15217391304347827,0.6428571428571429,0.16417910447761194,0.6444444444444445,0.030175599623197505,0.90625,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_tree_drawing.fdrawgram?wsdl
0.01843652009925959,0.0967741935483871,0.713953488372093,0.03260869565217391,0.39285714285714285,0.3283582089552239,0.28888888888888886,0.0049636482210574625,0.0625,GBEAWHolidayDates,http://www.holidaywebservice.com/Holidays/GBEAW/Dates/GBEAWHolidayDates.asmx?WSDL
0.022749345302634737,0.11827956989247312,0.9767441860465116,0.043478260869565216,0.2857142857142857,0.3283582089552239,0.3333333333333333,0.003079635757590396,0.9270833333333334,Tax,http://contest.comteach.ch/tax.asmx?wsdl
0.12825405286441455,0.0967741935483871,0.8186046511627908,0.03260869565217391,0.2857142857142857,0.0,0.24444444444444444,0.0021617835317987483,0.6354166666666666,infoalignService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/infoalign.wsdl
0.004559156979972418,0.24731182795698925,0.797674418604651,0.2391304347826087,0.39285714285714285,0.0,0.4,0.000893698219849762,0.9791666666666666,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2005-03-23/US/AWSECommerceService.wsdl
0.09328301703929395,0.1827956989247312,0.5441860465116279,0.17391304347826086,0.10714285714285714,0.16417910447761194,0.08888888888888889,0.007427356827129779,0.9583333333333334,ippcService,http://www.env.cz/ippc/wsdl
0.26187894610381873,0.0,0.8093023255813953,0.0,0.2857142857142857,0.0,0.3333333333333333,0.021436680273423346,0.6770833333333334,GetEntertainmentListingsService,http://services.chumcity.net/CityTV/Entertainment/GetEntertainmentListingsService.asmx?WSDL
0.03891840158944569,0.15053763440860216,0.7674418604651163,0.05434782608695652,0.2857142857142857,0.16417910447761194,0.24444444444444444,0.021134755199149778,0.07291666666666667,CEqImageSecure,http://www.quisque.com/fr/techno/eqimage/secure/eqimage.asmx?wsdl
0.04640527230766435,0.6881720430107527,0.9813953488372094,0.6847826086956522,0.5178571428571429,0.16417910447761194,0.5777777777777777,0.003782517330499263,0.9375,BINDService,http://soap.bind.ca/wsdl/bind.wsdl
0.0025097573632000517,0.6236559139784946,0.7558139534883721,0.6195652173913043,0.2857142857142857,0.3283582089552239,0.7333333333333333,0.0013888553416584138,0.08333333333333333,cweather,http://www.mail-archive.com/axis-user@xml.apache.org/msg02797/cweather.wsdl
0.005645439732507918,0.8817204301075269,0.9023255813953489,0.8913043478260869,0.5178571428571429,0.3283582089552239,0.35555555555555557,0.0011835462911523875,1.0,AmazonSearchService,http://homes.dsi.unimi.it/~santini/FTP/dida/iapp/20032004/datacentric/dtd/AmazonWebServices.wsdl
0.014083312637425873,0.10752688172043011,0.6255813953488373,0.043478260869565216,0.2857142857142857,0.3283582089552239,0.3333333333333333,0.005767976618922248,0.041666666666666664,ArticlesSecure,http://netservice.fossware.com/ArticlesSecure.asmx?WSDL
0.10973878736116074,0.3010752688172043,0.9,0.30434782608695654,0.39285714285714285,0.16417910447761194,0.5111111111111111,0.004528876114103524,0.59375,ndfdXML,http://www.weather.gov/forecasts/xml/SOAP_server/ndfdXMLserver.php?wsdl
0.0339210971051978,0.2903225806451613,0.9697674418604652,0.2826086956521739,0.5535714285714286,0.3283582089552239,0.3333333333333333,0.0028380956981715415,0.9375,Izracun,http://storitve-curs.gov.si/sstoritve/Izracun?WSDL
0.051992157765407346,0.13978494623655913,0.6651162790697674,0.05434782608695652,0.2857142857142857,0.16417910447761194,0.7333333333333333,0.01588125890678969,0.6041666666666666,IT_x0040_Service_x0020_Webservices,http://www.itatservice.de/itatservice/itatservice9.asmx?WSDL
0.01539573603732936,0.12903225806451613,0.9627906976744186,0.043478260869565216,0.6428571428571429,0.3283582089552239,0.6444444444444445,0.010386222555010748,0.5833333333333334,MorphingLabs,http://www.eherenow.net/engine/transformhere.asmx?wsdl
0.006442989337064654,0.8709677419354839,0.9,0.8695652173913043,0.5178571428571429,0.3283582089552239,0.35555555555555557,0.001367116736310717,0.9895833333333334,AmazonSearchService,http://www.echo.eos.nasa.gov/documents/wsdl/extended-services/AmazonWebServices.wsdl
0.02981624053288428,0.2903225806451613,0.9395348837209302,0.2826086956521739,0.2857142857142857,0.16417910447761194,0.3333333333333333,0.00980411101181131,0.041666666666666664,CSearch,http://www.quisque.com/fr/chasses/blasons/search.asmx?WSDL
0.019030139298600552,0.3225806451612903,0.8906976744186047,0.32608695652173914,0.2857142857142857,0.16417910447761194,0.24444444444444444,0.0008164054008357285,0.90625,MathService,http://samples.gotdotnet.com/quickstart/aspplus/samples/services/MathService/VB/MathService.asmx?WSDL
0.02130164133689505,0.07526881720430108,0.9,0.021739130434782608,0.2857142857142857,0.3283582089552239,0.24444444444444444,0.006400811574599647,0.020833333333333332,ClientService,http://www.textdisguise.com/TextDisguise/ClientService/ClientService.asmx?wsdl
0.021154246093521276,0.4731182795698925,0.8279069767441861,0.4782608695652174,0.39285714285714285,0.3283582089552239,0.4,0.021270017632424337,0.11458333333333333,AddressLookup,http://ws.cdyne.com/psaddress/addresslookup.asmx?wsdl
0.046861591828246174,0.16129032258064516,0.9116279069767442,0.16304347826086957,0.6428571428571429,0.16417910447761194,0.6444444444444445,0.02045119683099442,0.9895833333333334,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_motifs.sigcleave?wsdl
0.038363145535640374,0.12903225806451613,0.5093023255813954,0.043478260869565216,0.2857142857142857,0.0,0.24444444444444444,0.005495036351778942,0.65625,SendWM2Mail,http://wm2mail.wmtransfer.com/ws/SendWM2Mail.asmx?wsdl
0.0957564303698813,0.24731182795698925,0.8930232558139535,0.2391304347826087,0.2857142857142857,0.16417910447761194,0.24444444444444444,0.06497427598367189,0.0625,Conversor,http://www.mundoprogramacion.com/NET/WebServices/Conversor.asmx?wsdl
0.027459935751826793,0.3548387096774194,0.9906976744186047,0.34782608695652173,0.2857142857142857,0.0,0.3333333333333333,0.0003429868843747735,0.052083333333333336,MESAClaimsService,http://ipip.europeadeseguros.com/wsdl
0.12276206571404918,0.15053763440860216,0.8162790697674419,0.15217391304347827,0.2857142857142857,0.16417910447761194,0.3333333333333333,0.02083283012487621,0.34375,PluralsightWeather,http://www.pluralsight.com/services/weatherservice/weatherservice.asmx?WSDL
0.05312689922809313,0.10752688172043011,0.8186046511627908,0.03260869565217391,0.39285714285714285,0.3283582089552239,0.28888888888888886,0.003533731069297843,0.3541666666666667,erez3,http://library.dali.dk/erez3/erez?cmd=expand&vtl=soap/erez3.wsdl
0.20150746970825836,0.3118279569892473,0.8069767441860466,0.30434782608695654,0.2857142857142857,0.3283582089552239,0.15555555555555556,0.0013888553416584138,0.8958333333333334,PathFinderService,http://www.sephiroth.it/webservices/pathfinder_server.php?wsdl
0.09655397997443804,0.15053763440860216,0.788372093023256,0.05434782608695652,0.2857142857142857,0.0,0.24444444444444444,0.002065167508031207,0.625,showalignService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/showalign.wsdl
0.07945209351723413,0.6451612903225806,0.9255813953488373,0.6521739130434783,0.2857142857142857,0.4925373134328358,0.24444444444444444,0.00314002077244511,0.375,NewsServices,http://www.cnwust.com/CnWustServices/NewsServices.asmx?wsdl
0.03398772783165444,0.10752688172043011,0.9209302325581395,0.03260869565217391,0.5178571428571429,0.0,0.4666666666666667,0.011613246056858529,0.71875,CurrencyRates,http://ws.strikeiron.com/HouseofDev/currencyrates?WSDL
0.04553099641203633,0.08602150537634409,0.8418604651162791,0.03260869565217391,0.5178571428571429,0.0,0.4666666666666667,0.020108209946619646,0.9583333333333334,DNS,http://ws.strikeiron.com/relauto/iplookup/DNS?wsdl
0.08359127500923744,0.8279569892473119,0.9604651162790698,0.8260869565217391,0.8392857142857143,0.3283582089552239,0.4666666666666667,0.08063814883698461,0.9375,NamebankServiceService,http://names.ubio.org/soap/index.php?wsdl
0.03432491968978349,0.15053763440860216,0.6883720930232559,0.15217391304347827,0.2857142857142857,0.16417910447761194,0.24444444444444444,0.018900509649525374,0.9583333333333334,XmlHttpCheck,http://images.loopnet.com/xNet/MainSite/WebServices/XmlHttpUtility/XmlHttpCheck.asmx?WSDL
0.015749080798841835,0.3010752688172043,0.702325581395349,0.30434782608695654,0.10714285714285714,0.16417910447761194,0.08888888888888889,0.001026545252530132,0.9375,ValidateService,http://webservices.imacination.com/validate/Validate.jws?wsdl
0.029680959967048077,0.0,0.7209302325581395,0.0,0.16071428571428573,0.3283582089552239,0.17777777777777778,0.00018115504456414093,0.9166666666666666,elewebdir,http://www.gardatrentinonline.it/servizi/elewebdir.asmx?WSDL
0.016623356694469852,0.15053763440860216,0.9744186046511628,0.05434782608695652,0.2857142857142857,0.3283582089552239,0.24444444444444444,0.00034057148378058494,0.9479166666666666,WebSitePulseService,http://www.websitepulse.com/wsdl/wsp.wsdl
0.026181837271613086,0.26881720430107525,0.9744186046511628,0.2717391304347826,0.39285714285714285,0.3283582089552239,0.4,0.0018332890509891063,0.6145833333333334,MoneyCentralRemote,http://office.microsoft.com/Research/Providers/MoneyCentral.asmx?WSDL
0.04129085927388661,0.23655913978494625,0.8232558139534883,0.22826086956521738,0.39285714285714285,0.16417910447761194,0.5111111111111111,0.01720972923359339,0.90625,AMIWebServiceService,http://www.usatlas.bnl.gov/~dladams/dial/releases/1.10/dial/dial_ws_ami/gsoap/dial_ws_ami.wsdl
0.05346611019914511,0.021505376344086023,0.9744186046511628,0.0,0.2857142857142857,0.0,0.24444444444444444,0.001920243472379894,0.6875,cuspService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cusp.wsdl
0.0532238166483937,0.0,0.9697674418604652,0.0,0.39285714285714285,0.0,0.28888888888888886,0.010229221516388493,1.0,vrnaduplexService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnaduplex.derived?wsdl
0.03848429231101608,0.15053763440860216,0.6651162790697674,0.05434782608695652,0.2857142857142857,0.0,0.24444444444444444,0.002499939614985145,0.6041666666666666,distmatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/distmat.wsdl
0.11724383009568576,0.12903225806451613,0.8372093023255814,0.043478260869565216,0.2857142857142857,0.0,0.24444444444444444,0.003241467597401029,0.8958333333333334,ViewCountService,http://www.gameblog.cn/WebService/ViewCountService.asmx?wsdl
0.023084518047840865,0.03225806451612903,0.8418604651162791,0.010869565217391304,0.2857142857142857,0.3283582089552239,0.24444444444444444,0.0020313518997125673,0.9479166666666666,GoogleSearchService,http://tag.u-strasbg.fr/~genaud/tutorial/sd/cvs/src/soap/wsdl/GoogleSearch.wsdl
0.015749080798841835,0.1827956989247312,0.48372093023255813,0.17391304347826086,0.10714285714285714,0.16417910447761194,0.08888888888888889,0.0009057752228207048,0.9583333333333334,EmptySA,http://www.mssoapinterop.org/asmx/WSDL/emptysa.wsdl
0.0011105121076106423,0.3010752688172043,0.6976744186046512,0.30434782608695654,0.2857142857142857,0.3283582089552239,0.24444444444444444,0.0007850051931112775,0.9270833333333334,XarayaSoap,http://xaraya.open-world.com.ve/modules/soapserver/xaraya.wsdl
0.028671403505583858,0.16129032258064516,0.9767441860465116,0.05434782608695652,0.5178571428571429,0.0,0.4666666666666667,0.011291997777831452,0.21875,BusinessOrGovernmentalLookup,http://ws.strikeiron.com/RatchetSoft.StrikeIron/BusinessOrGovernmentalLookup?WSDL
0.02872995778034878,0.13978494623655913,0.9418604651162791,0.05434782608695652,0.5178571428571429,0.16417910447761194,0.5777777777777777,0.0062196565300355056,0.59375,CurriculumOnlineProviderService,http://providers.curriculumonline.gov.uk/ResourceSubmissionWS/curriculumonlineProviderService.asmx?wsdl
0.7214694296207903,0.043010752688172046,0.9697674418604652,0.010869565217391304,0.39285714285714285,0.0,0.4,0.001485471365425956,0.0,USDAData,http://ws.strikeiron.com/USDAData?WSDL
0.01736437113718459,0.043010752688172046,0.6627906976744186,0.010869565217391304,0.10714285714285714,0.16417910447761194,0.08888888888888889,0.016485109055336827,0.9479166666666666,UniquesubsService,http://www.vbi.vt.edu/~pathport/services/wsdls/uniquesubs.wsdl
0.032608673705294314,0.3010752688172043,0.6511627906976745,0.30434782608695654,0.10714285714285714,0.16417910447761194,0.08888888888888889,0.0013888553416584138,0.96875,SerClsPeticionSOAPTPVPCservice,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsEntradaTPVPCv3d0.wsdl
0.046116539159685575,0.010752688172043012,0.9674418604651163,0.0,0.39285714285714285,0.0,0.28888888888888886,0.00844182507668897,0.8958333333333334,etandemService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_repeats.etandem.derived?wsdl
0.01884438090969114,0.3978494623655914,0.8209302325581397,0.40217391304347827,0.2857142857142857,0.3283582089552239,0.24444444444444444,0.003480592256225695,0.3333333333333333,NewsReaderService,http://www.flash-db.com/services/ws/newsReader.wsdl
0.012720411414449176,0.06451612903225806,0.15813953488372104,0.021739130434782608,0.2857142857142857,0.0,0.24444444444444444,0.00018115504456414093,1.0,HelloWorld,http://www28.brinkster.com/krhtraining/HelloWorld.asmx?wsdl
0.0321038954745622,0.3333333333333333,0.7767441860465117,0.32608695652173914,0.2857142857142857,0.3283582089552239,0.3333333333333333,0.01074853264413903,0.03125,Palio_x0020_di_x0020_Siena,http://www.ilpalio.siena.it/Palio.asmx?wsdl
0.0020736289718475093,0.41935483870967744,0.5302325581395348,0.41304347826086957,0.39285714285714285,0.3283582089552239,0.28888888888888886,0.00042269510398299556,0.9791666666666666,AmazonSearchService,http://www.comp.mq.edu.au/units/tech854/lectures/week11/AmazonWebServices.wsdl
0.07961967988983719,0.16129032258064516,0.7837209302325582,0.05434782608695652,0.39285714285714285,0.3283582089552239,0.5111111111111111,0.001548271780874858,0.9270833333333334,ChartReq,http://webservices.iress.com.au/xmldata/200304/wsdl/ChartReq.wsdl
0.0012114677537570643,0.5698924731182796,0.9186046511627907,0.5760869565217391,0.16071428571428573,0.0,0.26666666666666666,0.0011883770923407646,0.020833333333333332,MessengerServiceAPI,http://johndunning.com/yahoo/messengerapi.wsdl
0.03606135680350195,0.0967741935483871,0.6325581395348838,0.03260869565217391,0.2857142857142857,0.0,0.24444444444444444,0.0012439313060071012,0.625,showorfService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/showorf.wsdl
0.04724724239652551,0.3978494623655914,0.9395348837209302,0.391304347826087,0.39285714285714285,0.16417910447761194,0.5111111111111111,0.03665370401681119,0.13541666666666666,AddressManager,http://arcweb.esri.com/services/v2/AddressManager.wsdl
0.036041165674272665,0.053763440860215055,0.9186046511627907,0.05434782608695652,0.19642857142857142,0.746268656716418,0.13333333333333333,0.003562715876428105,0.8958333333333334,interopLab,http://www.whitemesa.net/wsdl/interop.wsdl
0.014133790460499084,0.1827956989247312,0.2744186046511628,0.17391304347826086,0.2857142857142857,0.0,0.24444444444444444,0.0006642351634018501,0.9375,AreaService,http://www.eclipse.org/webtools/jst/components/ws/M3/tutorials/resources/TopDownWebService/AreaService.wsdl
0.017162459844891745,0.10752688172043011,0.9116279069767442,0.03260869565217391,0.2857142857142857,0.3283582089552239,0.3333333333333333,0.00018115504456414093,0.03125,UPSRates,http://mackeybros.com/WebServices/UPSRates.asmx?wsdl
0.05466748238828753,0.3118279569892473,0.9534883720930233,0.31521739130434784,0.2857142857142857,0.3283582089552239,0.24444444444444444,0.0005120649259679718,0.96875,MathService,http://aspalliance.com/quickstart/aspplus/samples/services/MathService/VB/MathService.asmx?wsdl
0.09318206139314754,0.0967741935483871,0.8906976744186047,0.09782608695652174,0.5178571428571429,0.16417910447761194,0.28888888888888886,0.007468418637230984,0.9375,grtnwsSOAP,http://digilander.libero.it/kobayashison/bilaterali.wsdl
0.049819592260336346,0.15053763440860216,0.9255813953488373,0.14130434782608695,0.6428571428571429,0.16417910447761194,0.6444444444444445,0.023315861935702033,0.9583333333333334,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.checktrans?wsdl
0.020179014551746834,0.7956989247311828,0.9302325581395349,0.8043478260869565,0.39285714285714285,0.3283582089552239,0.28888888888888886,0.0010120528489650008,0.34375,interop,http://soap.fmui.de/interop.wsdl
0.03493065356666202,0.11827956989247312,0.6372093023255815,0.043478260869565216,0.2857142857142857,0.0,0.24444444444444444,0.001340547329774643,0.6145833333333334,extractfeatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/extractfeat.wsdl
0.011064738817647853,0.03225806451612903,0.4279069767441861,0.010869565217391304,0.2857142857142857,0.3283582089552239,0.24444444444444444,0.002065167508031207,0.90625,SendCustomForm,http://www.judypipkin.com/Apps/WebService/SendCustomForm.asmx?WSDL
0.2579921537271815,0.23655913978494625,0.9209302325581395,0.22826086956521738,0.2857142857142857,0.3283582089552239,0.24444444444444444,0.007366971812275065,0.9583333333333334,WSTCoffeeService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSTCoffee.wsdl
0.0601110108285026,0.6129032258064516,0.9,0.6195652173913043,0.2857142857142857,0.16417910447761194,0.4444444444444444,0.003526484867515277,1.0,ESVService,http://www.gnpcb.org/esv/share/soap/?wsdl
0.022024483763303432,0.46236559139784944,0.7651162790697675,0.44565217391304346,0.6428571428571429,0.16417910447761194,0.5333333333333333,0.01272433033018526,0.09375,MessageGroupService,http://www.fmnsoft.com/MessageGroupService.asmx?wsdl
0.04642344432397071,0.3010752688172043,0.9697674418604652,0.30434782608695654,0.16071428571428573,0.0,0.26666666666666666,0.0005048187241854061,0.9895833333333334,processParticipant,http://covarm.tvu.ac.uk/processParticipant/wsdl/processParticipantSOAP.wsdl
0.05419299085139934,0.07526881720430108,0.7186046511627907,0.021739130434782608,0.2857142857142857,0.0,0.24444444444444444,0.001823627448612352,0.5729166666666666,sixpackService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/sixpack.wsdl
0.509690732473595,0.13978494623655913,0.9744186046511628,0.043478260869565216,0.39285714285714285,0.3283582089552239,0.5111111111111111,0.006702736648873215,0.59375,CashFlowPresentValues,http://www.webservicex.net/cashflow.asmx?WSDL
0.07097181924093468,0.2903225806451613,0.9558139534883722,0.29347826086956524,0.5535714285714286,0.0,0.5111111111111111,0.00018115504456414093,0.0,ETP,http://www.mpay24.com/soap/etp/1.3/ETP.wsdl
0.04085271176961114,0.12903225806451613,0.7930232558139535,0.043478260869565216,0.10714285714285714,0.3283582089552239,0.08888888888888889,0.0016303954010772686,0.9375,EdmServiceService,http://api.veritate.net/axis/services/EdmService?wsdl
0.023623621198262754,0.10752688172043011,0.4465116279069768,0.03260869565217391,0.2857142857142857,0.3283582089552239,0.3333333333333333,0.002113475519914978,0.9166666666666666,SOAPSend,http://www.mxtelecom.com/uk/html/uk/tech/sms/xml/wapmx-sms.wsdl
0.052573662287210735,0.3118279569892473,0.958139534883721,0.30434782608695654,0.2857142857142857,0.16417910447761194,0.4444444444444444,0.0014806405642375786,0.3229166666666667,AccountServiceNoHeader,http://www.esendex.com/secure/messenger/soap/AccountServiceNoHeader.asmx?wsdl
0.10214086543218102,0.7956989247311828,0.9,0.8043478260869565,0.6428571428571429,0.0,0.6444444444444445,0.007895944542402356,0.6770833333333334,ReviewRequestManager,http://isb.oio.dk/oioservice/service/public/3/restricted/reviewrequestmanager.asmx?WSDL
0.009354550171927465,0.6559139784946236,0.9627906976744186,0.6521739130434783,0.16071428571428573,0.3283582089552239,0.37777777777777777,0.00018115504456414093,0.3541666666666667,replicaCatalogService,http://lqcd.jlab.org/wsdl/replica.wsdl
0.05961430904946221,0.23655913978494625,0.8651162790697675,0.2391304347826087,0.2857142857142857,0.16417910447761194,0.15555555555555556,0.033815608318639646,0.052083333333333336,OECD.Stat_x0020_SDMX_x0020_web_x0020_service,http://stats.oecd.org/OECDStatWS_SDMX/SDMX.asmx?WSDL
0.04083050152745892,0.16129032258064516,0.8232558139534883,0.15217391304347827,0.6428571428571429,0.16417910447761194,0.6444444444444445,0.012794376947416728,0.8854166666666666,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/information.whichdb?wsdl
0.0736208953958168,0.15053763440860216,0.813953488372093,0.05434782608695652,0.5178571428571429,0.3283582089552239,0.4666666666666667,0.00012560083089780438,0.375,XigniteExchanges,http://www.xignite.com/xExchanges.asmx?WSDL
